3
1000 1168 1752
1.75894e-05 -2.07702e-05 5.97902e-06 
2.0642e-05 -7.93961e-06 5.11668e-05 
-1.15869e-05 -4.23908e-05 2.14514e-05 
3.04413e-06 3.74038e-05 3.67877e-05 
-3.5573e-05 -1.14748e-05  2e-06 
2.1753e-06 -3.88181e-05  2e-06 
1.66305e-05 1.17711e-05 3.10354e-05 
2.31646e-05 2.00791e-05 2.83208e-05 
2.05961e-05 1.66588e-05 1.27308e-05 
-3.03535e-05 -3.351e-06  2e-06 
-3.20879e-05 9.515289999999999e-06  2e-06 
-3.97e-05 -1.57673e-05 2.59884e-05 
-1.95671e-05 -2.3793e-05 4.4788e-05 
3.16202e-05 3.19843e-05 8.6614e-06 
4.40428e-05 -9.019869999999999e-06 1.27368e-05 
-1.10746e-05 -3.7641e-05  2e-06 
1.30049e-05 1.39326e-05 2.66658e-05 
1.20081e-05 -1.95809e-05 4.78341e-05 
-2.34085e-05 -1.9381e-05 1.80452e-05 
1.46351e-05 1.71192e-05 6.68848e-06 
2.12152e-05 3.95568e-05 1.41663e-05 
3.82315e-05 -2.20361e-05  2e-06 
3.64873e-06 -6.27022e-06 5.63933e-05 
3.81432e-05 1.84544e-05  2e-06 
3.16906e-05 -3.08428e-05  2e-06 
2.76062e-05 2.16969e-05  2e-06 
2.08415e-05 2.31363e-05 4.44644e-05 
-2.35754e-05 -3.69749e-05 2.19568e-05 
-1.18075e-05 1.88167e-05 3.01065e-05 
3.33382e-05 1.16187e-05  2e-06 
-1.73046e-05 1.08108e-05 5.20902e-05 
4.11068e-05 1.8274e-05 9.408179999999999e-06 
-2.16653e-05 3.93994e-05 7.650599999999999e-06 
-3.92557e-05 8.21784e-07 3.39071e-05 
-1.88157e-05 3.89559e-05  2e-06 
3.30572e-05 -9.36089e-06  2e-06 
-1.20171e-05 3.38261e-05 3.9053e-05 
8.95348e-06 -2.43661e-05 4.87172e-05 
1.05775e-05 3.15929e-05 4.22059e-05 
4.28588e-05 -1.16899e-05 1.90758e-05 
1.19529e-06 1.65426e-05  2e-06 
-3.254e-05 3.05471e-05 1.7256e-05 
-2.47064e-07 4.29736e-05 2.53148e-05 
-8.91328e-06 -3.38754e-05 4.02086e-05 
-2.07471e-05 -1.72582e-05 1.14201e-05 
3.88033e-05 2.26804e-05 5.36426e-06 
-3.90802e-05 -1.59264e-05 2.74624e-05 
-1.84712e-05 -1.17481e-05 2.6616e-05 
-2.34443e-05 -3.83936e-05 2.10152e-06 
7.815290000000001e-06 3.09963e-05 4.36124e-05 
1.99485e-05 -1.21394e-05 3.05477e-05 
-1.68807e-05 -2.45346e-05 4.57062e-05 
-3.41589e-05 2.92848e-05 1.21175e-05 
